measurementdate,sales_rate,temperature_max,windspeed_max,temperature_min,temperature_avg,humidity,windspeed_avg,precipitation,city_name_강남구,city_name_강동구,city_name_강북구,city_name_광진구,city_name_구로구,city_name_노원구,city_name_도봉구,city_name_동대문구,city_name_동작구,city_name_마포구,city_name_성동구,city_name_성북구,city_name_종로구,city_name_중랑구,public_holiday,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2024-10-19,1,24.3,3.0,15.4,18.7,70.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-10-20,1,25.1,3.4,14.1,18.9,66.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-10-21,1,21.3,3.2,16.6,18.2,60.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-10-22,1,21.8,2.5,15.7,18.7,60.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-23,1,18.8,4.3,11.2,13.8,70.0,2.7,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-10-24,1,20.2,2.7,10.4,15.4,56.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-25,1,18.4,2.3,12.5,14.7,86.0,1.1,35.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-10-26,1,17.1,2.3,11.3,14.2,84.0,0.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-10-27,1,19.9,3.0,10.9,15.6,68.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-10-28,1,18.7,3.5,11.5,15.5,63.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-10-29,1,11.9,3.6,6.4,9.4,39.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-30,1,14.2,2.2,4.6,9.3,32.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-10-31,1,10.0,3.7,2.5,7.2,54.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-11-01,1,6.6,3.7,-0.3,3.0,41.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-02,1,10.0,3.0,0.3,5.2,54.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-11-03,1,14.2,3.1,6.1,10.0,62.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-04,1,16.3,3.8,9.6,13.1,65.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-11-05,1,18.6,4.2,12.7,15.4,79.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-06,1,17.0,3.3,13.2,14.6,62.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-07,1,18.1,3.6,9.4,13.7,69.0,1.6,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-11-08,1,9.5,4.0,2.2,5.5,57.0,2.4,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-09,1,8.6,2.6,-0.3,3.9,39.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-11-10,1,10.6,2.4,3.1,6.8,60.0,1.4,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-11,1,14.4,4.0,7.3,10.5,61.0,1.7,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-11-12,1,17.3,3.8,7.2,12.4,62.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-13,1,18.6,1.8,12.6,15.1,75.0,0.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-14,1,17.0,3.1,12.0,14.4,79.0,1.3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-11-15,1,22.0,3.6,12.0,17.0,73.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-16,1,21.0,2.3,7.0,14.0,80.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-11-17,1,11.0,1.9,-3.0,4.0,38.5,0.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-18,1,7.0,2.8,-2.0,2.5,49.5,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-11-19,1,11.0,3.0,-1.0,5.0,67.5,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-20,1,11.0,3.6,3.0,7.0,71.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-21,1,15.0,3.2,2.0,8.5,80.5,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-11-22,1,11.0,4.4,-2.0,4.5,61.5,2.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-23,1,11.0,4.3,1.0,6.0,59.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-11-24,1,11.0,3.4,3.0,7.0,66.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-25,1,11.0,3.1,3.0,7.0,70.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-11-26,1,10.0,2.5,1.0,5.5,74.5,1.2,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-27,1,6.9,2.4,2.4,4.4,84.0,1.1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-28,1,5.7,3.2,1.0,2.9,55.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-11-29,1,7.7,2.4,0.3,3.4,41.0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-30,1,10.5,3.0,2.8,7.2,59.0,1.3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-12-01,1,8.5,4.9,1.5,5.8,45.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-12-02,1,7.3,3.5,0.0,3.5,47.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-03,1,10.3,2.2,0.8,5.4,60.0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-04,1,9.3,2.0,3.2,6.4,62.0,0.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-05,1,11.1,4.3,2.1,6.8,70.0,2.1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-06,1,4.1,4.0,-2.4,0.6,38.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-07,1,7.8,2.9,-0.6,3.4,53.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-12-08,1,7.2,2.7,-0.6,3.3,75.0,1.3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-12-09,1,5.4,4.0,-0.9,2.8,64.0,2.2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-10,1,4.1,3.3,-2.8,0.1,46.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-11,1,5.1,2.2,-3.5,0.6,41.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-12,1,6.4,2.5,-1.4,3.0,44.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-13,1,8.7,3.4,1.7,4.4,54.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-14,1,1.7,2.9,-0.4,0.3,66.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-12-15,1,0.0,4.0,-5.2,-3.3,39.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-12-16,1,0.7,3.5,-6.5,-2.8,39.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-17,1,7.8,2.0,-0.7,3.5,61.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-18,1,8.6,2.1,3.8,6.2,68.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-19,1,11.5,2.5,4.5,7.9,68.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-20,1,13.7,2.0,5.9,8.9,68.0,0.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-21,1,12.8,4.6,4.8,8.4,78.0,1.9,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-12-22,1,12.6,4.4,3.4,6.7,91.0,2.7,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-12-23,1,3.5,4.3,-2.9,-1.0,68.0,2.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-24,1,1.4,2.6,-2.8,-1.0,63.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-25,1,6.3,2.4,-2.4,2.0,72.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-26,1,5.5,3.0,2.6,3.7,73.0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-27,1,3.2,5.0,-4.0,-0.7,54.0,2.3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-28,1,2.5,3.4,-5.7,-2.1,46.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-12-29,1,-0.6,4.3,-5.0,-2.7,49.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-12-30,1,1.6,2.3,-6.3,-2.1,49.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-31,1,5.0,2.2,-1.8,1.6,66.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-01,1,5.0,2.2,-1.8,1.6,66.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
